"","obj_id","species","speciesMatched","uuid","ifungorum_number","acid_phosphatase","acidPhosphatase_count","alpha_glucosidase","alphaGlucosidase15_count","alphaGlucosidase31_count","alphaMannanase76_count","aminoAcidPermease_count","ammoniumTransporter_count","amylase88_count","ascoma_development","ascoma_type","ascus_dehiscence","auxinResponsivePromoter_count","beta_glucosidase","beta_glucuronidase","beta_xylosidase","betaGlucanSynthase_count","betaGlucosidase1_count","betaXylosidase43_count","blueChannel_mean","blueChannel_sd","cellobiohydrolase","cellobiohydrolase6_count","cellobiohydrolase7_count","chitinase_count","chitosanase8_count","Cohens_d_Cellulose","Cohens_d_Glucose","Cohens_d_Lignin","Cohens_d_Tannin","Cohens_d_Xylan","coldShockProtein_count","colour_mean","confidence_fg","crystalineCellulaseAA9_count","culture_media","culture_notes","dsDNA","elevation","em_expl","em_text","endoglucanase12_count","endoglucanase9_count","extension_rate","fruiting_body_size","fungalLigninPeroxidase_count","Genus","glucosidase81_count","glycopeptidase85_count","glycoproteinSynthesis92_count","greenChannel_mean","greenChannel_sd","growth_form_fg","guild_fg","heatShockProtein_count","higher_clade","invertase32_count","latitude","leucine_aminopeptidase","longitude","map","mat","melanin_content","melanin_count","n_acetyl_glucosaminidase","nitrateTransporter_count","notes_fg","peroxidase","phenol_oxidase","phosphateTransporter_count","redChannel_mean","redChannel_sd","RNAHelicase_count","RNApolymerase_count","source_funguild_fg","spore_length","spore_size","spore_width","sporocarp_chitin","sporocarp_N","sporocarp_protein","sporocarp_resp","sterol_type","studyName","substrate","taxonomic_level_fg","tissue_c","tissue_cn","tissue_cp","tissue_n","tissue_np","tissue_p","total_genes","trait_fg","trehalase_count","trophic_mode_fg"
"3052","Schoch_etal_2009_360","Xylaria_hypoxylon","Xylaria hypoxylon","1cb1abea-36b9-11d5-9548-00d0592d548c",228616,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ascohymenial","Ostiolar","Poricidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Xylaria",NA,NA,NA,NA,NA,"Xylarioid","Endophyte-Wood Saprotroph",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Host - Orchidaceae",NA,NA,NA,NA,NA,NA,NA,"Costa IPMW, et al. 2012. Mycotaxon 119:26; James TY, et al. 2006. Nature 443:818-822",NA,NA,NA,NA,NA,NA,NA,NA,"Schoch_etal_2009",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph-Saprotroph"
"3053","Schoch_etal_2009_361","Yarrowia_lipolytica","Yarrowia lipolytica","1cb1b9ff-36b9-11d5-9548-00d0592d548c",108643,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Absent","Absent","Deliquescent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yarrowia",NA,NA,NA,NA,NA,"Yeast","Undefined Saprotroph",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"Kurtzman CP, et al. (eds.) 2011. The Yeasts, a Taxonomic Study. Fifth Edition. Vols 1-3. Elsevier, San Diego",NA,NA,NA,NA,NA,NA,NA,NA,"Schoch_etal_2009",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph"
"3054","Schoch_etal_2009_362","Zygoascus_steatolyticus","Zygoascus steatolyticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Absent","Absent","Deliquescent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zygoascus",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schoch_etal_2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3055","Grigoriev_etal_2014_1","Agaricus_bisporus","Amanita excelsa","1cb17cc0-36b9-11d5-9548-00d0592d548c",531546,NA,11,NA,2,6,1,0,0,6,NA,NA,NA,0,NA,NA,NA,2,2,4,NA,NA,NA,1,0,10,0,NA,NA,NA,NA,NA,0,NA,NA,10,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,"Amanita",0,1,5,NA,NA,NA,NA,6,"Basidiomycota",0,NA,NA,NA,NA,NA,NA,7,NA,0,NA,NA,NA,0,NA,NA,15,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,NA,NA,NA,NA,NA,NA,NA,10438,NA,2,NA
"3056","Grigoriev_etal_2014_2","Agaricus_bisporus","Amanita excelsa","1cb17cc0-36b9-11d5-9548-00d0592d548c",531546,NA,13.0000000000001,NA,2,6,1,0,1,6,NA,NA,NA,0,NA,NA,NA,2,1,4,NA,NA,NA,1,1,12,0,NA,NA,NA,NA,NA,0,NA,NA,10,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,"Amanita",0,1,5,NA,NA,NA,NA,5,"Basidiomycota",0,NA,NA,NA,NA,NA,NA,6,NA,0,NA,NA,NA,0,NA,NA,18.0000000000001,23.0000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,NA,NA,NA,NA,NA,NA,NA,11289,NA,3,NA
"3057","Grigoriev_etal_2014_3","Alternaria_brassicicola","Alternaria brassicicola","1cb17d1b-36b9-11d5-9548-00d0592d548c",292407,NA,7,NA,0,8,8,1,2,4,NA,NA,NA,0,NA,NA,NA,0,5,13,NA,NA,NA,2,5,7,0,NA,NA,NA,NA,NA,0,NA,"Probable",12,NA,NA,NA,NA,NA,NA,2,0,NA,NA,5,"Alternaria",2,1,0,NA,NA,"Microfungus","Plant Pathogen",3,"Ascomycota",2,NA,NA,NA,NA,NA,NA,14,NA,1,"Host-Brassica spp.; Host-Rosa spp.; Necrotroph causing leaf spot disease (Maude & Humpherson‐Jones 1980)",NA,NA,4,NA,NA,0,22,"Maude RB, Humpherson‐Jones FM. 1980. Annals of Applied Biology 95:311-319.http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,10688,"NULL",2,"Pathotroph"
"3058","Grigoriev_etal_2014_4","Amanita_muscaria","Amanita muscaria","1cb17d41-36b9-11d5-9548-00d0592d548c",161267,NA,8,NA,2,4.99999999999999,0,0,1,1,NA,NA,NA,0,NA,NA,NA,2,0,2,NA,NA,NA,0,0,13,0,NA,NA,NA,NA,NA,0,NA,"Probable",2,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0,"Amanita",1,1,4.00000000000001,NA,NA,"Agaricoid","Ectomycorrhizal",16,"Basidiomycota",0,NA,NA,NA,NA,NA,NA,3.00000000000001,NA,0,"Muscimol, Ibotenic acid producer; common name - fly agaric",NA,NA,0,NA,NA,20.9999999999999,25.9999999999999,"http://en.wikipedia.org/wiki/List_of_deadly_fungi",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,18153,"Poisonous",2,"Symbiotroph"
"3059","Grigoriev_etal_2014_5","Antonospora_locustae","Antonospora locustae","16b7c3bf-3d2a-47ff-bda0-cac778e422a5",NA,NA,0.999999999999999,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,0,0.999999999999999,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"Antonospora",0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,3.00000000000001,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,NA,NA,NA,NA,NA,NA,NA,2606,NA,0.999999999999999,NA
"3060","Grigoriev_etal_2014_6","Armillaria_mellea","Armillaria mellea","1cb17e01-36b9-11d5-9548-00d0592d548c",190066,NA,11,NA,5,5,1,0,4,3,NA,NA,NA,0,NA,NA,NA,2,10,5,NA,NA,NA,2,4,12,0,NA,NA,NA,NA,NA,0,NA,"Probable",21,NA,NA,NA,NA,NA,NA,4,2,NA,NA,10,"Armillaria",0,1,4,NA,NA,"Agaricoid","Plant Pathogen-Wood Saprotroph",10,"Basidiomycota",0,NA,NA,NA,NA,NA,NA,12,NA,0,"Common name - Eastern honey mushroom (Eastern US)",NA,NA,1,NA,NA,17,18.9999999999999,"James TY, et al. 2006. Nature 443:818-822; http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,14473,"NULL",3,"Pathotroph-Saprotroph"
"3061","Grigoriev_etal_2014_7","Arthrobotrys_oligospora","Arthrobotrys oligospora","1cb17e13-36b9-11d5-9548-00d0592d548c",149365,NA,7,NA,3.99999999999999,3,8,2,3,1,NA,NA,NA,0,NA,NA,NA,1,6,9,NA,NA,NA,1,6,15,0,NA,NA,NA,NA,NA,0,NA,NA,23,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,"Arthrobotrys",1,1,0,NA,NA,NA,NA,3,"Ascomycota",0,NA,NA,NA,NA,NA,NA,16,NA,1,NA,NA,NA,2,NA,NA,20,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,NA,NA,NA,NA,NA,NA,NA,11479,NA,1,NA
"3062","Grigoriev_etal_2014_8","Arthroderma_benhamiae","Arthroderma benhamiae","1cb1af00-36b9-11d5-9548-00d0592d548c",326487,NA,8,NA,1,2,3,2,1,0,NA,NA,NA,0,NA,NA,NA,1,1,1,NA,NA,NA,0,0,14,0,NA,NA,NA,NA,NA,0,NA,"Probable",0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"Arthroderma",1,0,2,NA,NA,"NULL","Animal Pathogen",1,"Ascomycota",0,NA,NA,NA,NA,NA,NA,1,NA,0,"Likely opportunistic human pathogen (Irinyi et al. 2015)",NA,NA,2,NA,NA,20,21,"Irinyi L, et al. 2015. Medical Mycology 53:313-337; http://www.cdc.gov",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,7980,"NULL",1,"Pathotroph"
"3063","Grigoriev_etal_2014_9","Ascocoryne_sarcoides","Ascocoryne sarcoides","1cb17e50-36b9-11d5-9548-00d0592d548c",326593,NA,11,NA,3,4,9,6,5.00000000000001,2,NA,NA,NA,0,NA,NA,NA,1,6,4,NA,NA,NA,1,5.00000000000001,11,0,NA,NA,NA,NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,"Ascocoryne",2,0,4,NA,NA,NA,NA,4,"Ascomycota",1,NA,NA,NA,NA,NA,NA,5.00000000000001,NA,0,NA,NA,NA,1,NA,NA,18,25.9999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,NA,NA,NA,NA,NA,NA,NA,10672,NA,1,NA
"3064","Grigoriev_etal_2014_10","Ashbya_gossypii","Eremothecium gossypii","90580ee0-1a8c-4569-9053-0b0dd89b60ee",434470,NA,1,NA,0,1,5.00000000000002,9,2,0,NA,NA,NA,0,NA,NA,NA,3,1,0,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,"Eremothecium",2,1,0,NA,NA,NA,NA,6.00000000000002,"Ascomycota",1,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,NA,NA,NA,NA,NA,NA,NA,4768,NA,1,NA
"3065","Grigoriev_etal_2014_11","Aspergillus_clavatus","Aspergillus clavatus","1cb1af2f-36b9-11d5-9548-00d0592d548c",211530,NA,14,NA,6,5,8,2,3,3,NA,NA,NA,0,NA,NA,NA,0.999999999999996,5,12,NA,NA,NA,2,4,13,0,NA,NA,NA,NA,NA,0.999999999999996,NA,"Probable",7,NA,NA,NA,NA,NA,NA,3,0.999999999999996,NA,NA,0,"Aspergillus",0.999999999999996,0,3,NA,NA,"Microfungus","Animal Pathogen",2,"Ascomycota",0.999999999999996,NA,NA,NA,NA,NA,NA,4,NA,0.999999999999996,"Likely opportunistic human pathogen (Irinyi et al. 2015)",NA,NA,3,NA,NA,20,26,"Irinyi L, et al. 2015. Medical Mycology 53:313-337",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,9121,"NULL",0.999999999999996,"Pathotroph"
"3066","Grigoriev_etal_2014_12","Aspergillus_flavus","Aspergillus flavus","1cb17e59-36b9-11d5-9548-00d0592d548c",209842,NA,16.9999999999999,NA,3,9.99999999999999,9.99999999999999,3,3,5,NA,NA,NA,0,NA,NA,NA,0.999999999999999,3,16.9999999999999,NA,NA,NA,0.999999999999999,3,16,0,NA,NA,NA,NA,NA,0,NA,"Probable",7,NA,NA,NA,NA,NA,NA,5,0,NA,NA,0,"Aspergillus",0.999999999999999,0,5.99999999999999,NA,NA,"Microfungus","Animal Pathogen-Plant Pathogen-Wood Saprotroph",4,"Ascomycota",4,NA,NA,NA,NA,NA,NA,9.99999999999999,NA,0.999999999999999,"Likely opportunistic human pathogen (Irinyi et al. 2015)",NA,NA,4,NA,NA,19,24,"Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Irinyi L, et al. 2015. Medical Mycology 53:313-337; http://www.apsnet.org/publications/commonnames/Pages/default.aspx; http://www.cdc.gov",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,12604,"Soft Rot fungus (Seehann et al. 1975)",0.999999999999999,"Pathotroph-Saprotroph"
"3067","Grigoriev_etal_2014_13","Aspergillus_fumigatus","Aspergillus fumigatus","1cb1ba0c-36b9-11d5-9548-00d0592d548c",211776,NA,12,NA,5,7,7,2,3,4,NA,NA,NA,0,NA,NA,NA,1,9,16,NA,NA,NA,1,4,16,0,NA,NA,NA,NA,NA,0,NA,"Probable",7,NA,NA,NA,NA,NA,NA,4,0,NA,NA,0,"Aspergillus",1,0,4,NA,NA,"Microfungus","Animal Pathogen-Undefined Saprotroph",4,"Ascomycota",4,NA,NA,NA,NA,NA,NA,3,NA,2,"Opportunistic human pathogen causing aspergillosis (Ben-Ami et al. 2010)",NA,NA,3,NA,NA,20,26,"Ben-Ami R, et al. 2010. British Journal of Haematology 150:406-417; Fisher MC, et al. 2012. Nature 484:186-194; James TY, et al. 2006. Nature 443:818-822; http://www.cdc.gov",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,9916,"NULL",1,"Pathotroph-Saprotroph"
"3068","Grigoriev_etal_2014_14","Aspergillus_kawachii","Aspergillus kawachii",NA,NA,NA,17,NA,2,7,10,3,3,3,NA,NA,NA,0,NA,NA,NA,1,4,10,NA,NA,NA,2,2,17,0,NA,NA,NA,NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,NA,4,0,NA,NA,0,"Aspergillus",1,0,5,NA,NA,NA,NA,4,"Ascomycota",3,NA,NA,NA,NA,NA,NA,6,NA,1,NA,NA,NA,1,NA,NA,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,NA,NA,NA,NA,NA,NA,NA,11475,NA,1,NA
"3069","Grigoriev_etal_2014_15","Aspergillus_nidulans","Aspergillus nidulans","1cb1af35-36b9-11d5-9548-00d0592d548c",182069,NA,11,NA,2,10,7,1,3,5,NA,NA,NA,0,NA,NA,NA,1,4.00000000000001,14,NA,NA,NA,1,3,19,0,NA,NA,NA,NA,NA,0,NA,"Probable",10,NA,NA,NA,NA,NA,NA,1,2,NA,NA,0,"Aspergillus",1,0,5,NA,NA,"Microfungus","Undefined Saprotroph",5,"Ascomycota",2,NA,NA,NA,NA,NA,NA,9,NA,2,"NULL",NA,NA,4.00000000000001,NA,NA,19,26,"James TY, et al. 2006. Nature 443:818-822",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,10680,"NULL",1,"Saprotroph"
"3070","Grigoriev_etal_2014_16","Aspergillus_niger","Aspergillus niger","1cb17e5b-36b9-11d5-9548-00d0592d548c",284309,NA,17,NA,2,7,11,3,3,3,NA,NA,NA,0,NA,NA,NA,1,4,10,NA,NA,NA,2,2,15.0000000000001,0,NA,NA,NA,NA,NA,0,NA,"Probable",7,NA,NA,NA,NA,NA,NA,4,0,NA,NA,0,"Aspergillus",1,0,4.99999999999999,NA,NA,"Microfungus","Plant Pathogen-Wood Saprotroph",4,"Ascomycota",4,NA,NA,NA,NA,NA,NA,8.00000000000001,NA,1,"Opportunistic Human Pathogen",NA,NA,1,NA,NA,19,27,"Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; http://www.apsnet.org/publications/commonnames/Pages/default.aspx; http://www.cdc.gov",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,11910,"Soft Rot fungus (Seehann et al. 1975)",1,"Pathotroph-Saprotroph"
"3071","Grigoriev_etal_2014_17","Aspergillus_oryzae","Aspergillus flavus","1cb1af37-36b9-11d5-9548-00d0592d548c",209842,NA,16,NA,3,11,10,3,3,4.99999999999999,NA,NA,NA,0,NA,NA,NA,1,3,15,NA,NA,NA,1,3,17,0,NA,NA,NA,NA,NA,0,NA,"Probable",8,NA,NA,NA,NA,NA,NA,4,0,NA,NA,0,"Aspergillus",1,0,7,NA,NA,"Microfungus","Animal Pathogen-Plant Pathogen-Wood Saprotroph",4,"Ascomycota",4,NA,NA,NA,NA,NA,NA,9,NA,1,"Likely opportunistic human pathogen (Irinyi et al. 2015)",NA,NA,4,NA,NA,18.9999999999999,23,"Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Irinyi L, et al. 2015. Medical Mycology 53:313-337; http://www.apsnet.org/publications/commonnames/Pages/default.aspx; http://www.cdc.gov",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,12030,"Soft Rot fungus (Seehann et al. 1975)",1,"Pathotroph-Saprotroph"
"3072","Grigoriev_etal_2014_18","Aspergillus_terreus","Aspergillus terreus","1cb1af3b-36b9-11d5-9548-00d0592d548c",191719,NA,13,NA,2,11,9,2,3,2,NA,NA,NA,0,NA,NA,NA,1,4,17.0000000000001,NA,NA,NA,2,4,20,0,NA,NA,NA,NA,NA,0,NA,"Probable",12,NA,NA,NA,NA,NA,NA,6,0,NA,NA,0,"Aspergillus",1,0,6,NA,NA,"Microfungus","Animal Pathogen-Wood Saprotroph",4,"Ascomycota",6,NA,NA,NA,NA,NA,NA,4,NA,1,"NULL",NA,NA,3,NA,NA,18,22,"Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Laszlo I, Meyer W. 2015. Microbiology Australia 36:45-48; Laszlo I, et al. 2015. Medical Mycology 53:313-37",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,10406,"Soft Rot fungus (Seehann et al. 1975)",1,"Pathotroph-Saprotroph"
"3073","Grigoriev_etal_2014_19","Aureobasidium_pullulans","Aureobasidium pullulans","fe27878e-8260-43c1-a33b-204acc27101a",101771,NA,13,NA,3,7,11,3,3,2,NA,NA,NA,0,NA,NA,NA,1,5,16,NA,NA,NA,1,2,10,0,NA,NA,NA,NA,NA,0,NA,"Probable",6,NA,NA,NA,NA,NA,NA,3,2,NA,NA,3,"Aureobasidium",1,0,1,NA,NA,"NULL","Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen",2,"Ascomycota",3,NA,NA,NA,NA,NA,NA,4,NA,1,"Pathogen Host - Asteraceae; Epiphyte detection method-culture (Wachowska & Glowacka 2014)",NA,NA,2,NA,NA,21,27,"Costa IPMW, et al. 2012. Mycotaxon 119:26; Wachowska U, Glowacka K. 2014. Biocontrol 59:pp 635-645; Irinyia L, Lacknerb M, de Hoog GS, Meyer W. 2016. Fungal Biology 120:125-136; http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,10594,"NULL",1,"Pathotroph-Symbiotroph"
"3074","Grigoriev_etal_2014_20","Aureobasidium_pullulans","Aureobasidium pullulans","fe27878e-8260-43c1-a33b-204acc27101a",101771,NA,14,NA,3,7,10,3,4,2,NA,NA,NA,0,NA,NA,NA,1,7,19,NA,NA,NA,1,2,7,0,NA,NA,NA,NA,NA,0,NA,"Probable",5.99999999999999,NA,NA,NA,NA,NA,NA,2,2,NA,NA,3,"Aureobasidium",1,0,1,NA,NA,"NULL","Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen",2,"Ascomycota",5,NA,NA,NA,NA,NA,NA,4,NA,1,"Pathogen Host - Asteraceae; Epiphyte detection method-culture (Wachowska & Glowacka 2014)",NA,NA,1,NA,NA,20,27,"Costa IPMW, et al. 2012. Mycotaxon 119:26; Wachowska U, Glowacka K. 2014. Biocontrol 59:pp 635-645; Irinyia L, Lacknerb M, de Hoog GS, Meyer W. 2016. Fungal Biology 120:125-136; http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,10266,"NULL",1,"Pathotroph-Symbiotroph"
"3075","Grigoriev_etal_2014_21","Aureobasidium_pullulans","Aureobasidium pullulans","fe27878e-8260-43c1-a33b-204acc27101a",101771,NA,11,NA,3,9,9,3,3,3,NA,NA,NA,0,NA,NA,NA,1,7,28,NA,NA,NA,1,1,7,0,NA,NA,NA,NA,NA,0,NA,"Probable",6,NA,NA,NA,NA,NA,NA,3,2,NA,NA,3,"Aureobasidium",1,1,1,NA,NA,"NULL","Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen",3,"Ascomycota",5,NA,NA,NA,NA,NA,NA,4,NA,1,"Pathogen Host - Asteraceae; Epiphyte detection method-culture (Wachowska & Glowacka 2014)",NA,NA,3,NA,NA,20.9999999999999,26.9999999999999,"Costa IPMW, et al. 2012. Mycotaxon 119:26; Wachowska U, Glowacka K. 2014. Biocontrol 59:pp 635-645; Irinyia L, Lacknerb M, de Hoog GS, Meyer W. 2016. Fungal Biology 120:125-136; http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,11866,"NULL",2,"Pathotroph-Symbiotroph"
"3076","Grigoriev_etal_2014_22","Aureobasidium_pullulans","Aureobasidium pullulans","fe27878e-8260-43c1-a33b-204acc27101a",101771,NA,13,NA,3,8,9,3,3,2,NA,NA,NA,0,NA,NA,NA,1,8,22,NA,NA,NA,1,1,7,0,NA,NA,NA,NA,NA,0,NA,"Probable",5.00000000000001,NA,NA,NA,NA,NA,NA,3,2,NA,NA,3,"Aureobasidium",1,1,1,NA,NA,"NULL","Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen",4.00000000000001,"Ascomycota",5.00000000000001,NA,NA,NA,NA,NA,NA,4.00000000000001,NA,1,"Pathogen Host - Asteraceae; Epiphyte detection method-culture (Wachowska & Glowacka 2014)",NA,NA,3,NA,NA,21,25,"Costa IPMW, et al. 2012. Mycotaxon 119:26; Wachowska U, Glowacka K. 2014. Biocontrol 59:pp 635-645; Irinyia L, Lacknerb M, de Hoog GS, Meyer W. 2016. Fungal Biology 120:125-136; http://www.apsnet.org/publications/commonnames/Pages/default.aspx",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,10809,"NULL",1,"Pathotroph-Symbiotroph"
"3077","Grigoriev_etal_2014_23","Auricularia_subglabra","Auricularia subglabra","48db32a8-25cb-40db-b6ca-3d93917acb2e",801341,NA,12,NA,2,10,6.99999999999999,0,2.99999999999999,14,NA,NA,NA,0,NA,NA,NA,4,2,27.0000000000001,NA,NA,NA,2,6.00000000000001,28.9999999999999,0,NA,NA,NA,NA,NA,0,NA,NA,19,NA,NA,NA,NA,NA,NA,2,1,NA,NA,19,"Auricularia",5,1,6.99999999999999,NA,NA,NA,NA,13,"Basidiomycota",2,NA,NA,NA,NA,NA,NA,10,NA,1,NA,NA,NA,1,NA,NA,17,28.9999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,NA,NA,NA,NA,NA,NA,NA,25459,NA,4,NA
"3078","Grigoriev_etal_2014_24","Baudoinia_compniacensis","Baudoinia compniacensis","5966b85e-da93-42c8-b518-e6a2eca5b7ba",510727,NA,14,NA,1,6,8,2,4,1,NA,NA,NA,0,NA,NA,NA,1,4,4,NA,NA,NA,1,2,3,0,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,"Baudoinia",1,0,3,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,1,NA,NA,18,23.9999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,NA,NA,NA,NA,NA,NA,NA,10513,NA,1,NA
"3079","Grigoriev_etal_2014_25","Beauveria_bassiana","Beauveria bassiana","1cb17f32-36b9-11d5-9548-00d0592d548c",199430,NA,11,NA,2,6,8,2,2,1,NA,NA,NA,0,NA,NA,NA,1,1,2,NA,NA,NA,0,0,18,0,NA,NA,NA,NA,NA,0,NA,"Probable",1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,"Beauveria",1,0,4,NA,NA,"NULL","Animal Pathogen",3,"Ascomycota",1,NA,NA,NA,NA,NA,NA,8,NA,1,"Likely opportunistic human pathogen (Irinyi et al. 2015)",NA,NA,3,NA,NA,21,26,"Irinyi L, et al. 2015. Medical Mycology 53:313-337",NA,NA,NA,NA,NA,NA,NA,NA,"Grigoriev_etal_2014",NA,20,NA,NA,NA,NA,NA,NA,10364,"NULL",2,"Pathotroph"
